col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
3.0,6.0,5.0,6.0,4.0,6.0,7.0,3.0,6.588170398304304,8.0,6.400052937416822,9.0,3.0,7.0,7.0,6.0
4.0,11.0,6.0,8.0,8.0,7.0,8.0,3.0,5.0,6.0,6.0,10.0,6.0,11.0,7.0,5.0
3.0,4.0,5.0,3.0,2.0,10.0,2.0,2.0,1.0,9.0,6.177961435541627,9.0,2.0,6.0,2.0,8.511150852228141
2.0,4.0,2.0,3.0,2.3775382332491373,7.0,7.0,4.512512907104609,7.0,7.0,6.0,8.0,2.0,8.0,5.0,10.0
4.0,5.0,5.0,7.0,3.6596032781690537,8.0,7.0,8.0,6.475915644187349,6.0,7.0,9.0,3.0,8.0,5.0,9.0
4.0,10.0,4.0,7.0,4.0,3.0,8.0,5.0,9.0,7.0,6.0,13.0,0.0,8.0,5.118958172929342,9.0
3.0,5.0,4.0,3.0,2.273526234034633,8.0,8.363980915592396,7.0,6.5710063711959386,8.088715746989587,6.401490744436802,8.0,2.0,8.0,3.0,8.0
2.0,2.0,2.0,3.0,2.0,8.0,8.0,5.0,2.0,7.0,8.0,10.0,2.0,9.0,4.235710005702674,8.0
4.0,8.0,6.0,6.0,4.0,6.0,8.654925190825569,6.0,6.0,7.0,6.763895329132442,11.0,3.0,10.0,4.0,9.0
3.0723768597045558,3.0,3.0,2.0,2.0,8.0,7.0,6.0,4.0,9.0,5.0,8.0,2.0,8.0,2.0,8.0
3.0,5.0,5.0,4.0,4.0,9.0,6.0,3.0,6.0,7.996983358062212,4.0,7.0,4.0,7.0,5.0,9.0
4.0,7.0,5.0,5.0,3.0,6.0,11.0,8.0,2.0,10.0,5.0,3.0,1.0,9.162604857352497,4.0,7.0
5.0,7.0,5.0,5.0,2.3318163681466157,3.0,12.0,5.0,4.0,12.0,12.0,8.283544988245826,2.0,10.0,1.0,8.0
4.0,6.0,6.0,9.0,3.0,8.0,8.180073647400397,7.0,6.59339017228549,8.337670543272944,9.0,9.0,4.0,7.0,6.0,10.0
5.040959850173987,7.7202759185548535,9.0,7.0,6.405084333853832,10.0,6.0,2.0,5.0,9.0,3.0,6.0,9.0,8.0,2.0,9.0
2.0,2.0,4.220809455226523,3.0,1.0,7.0,12.0,2.0,3.0,7.0,11.0,8.184149860282895,2.0,10.0,1.0,8.0
4.0,8.0,5.4200782025299725,6.0,6.0,8.0,7.0,4.451632365270623,6.0,7.0,6.0,5.0,2.0,8.0,7.0,9.0
8.0,12.0,7.0,6.0,4.0,9.0,8.0,3.0,7.0,9.0,4.0,6.0,6.0,9.0,4.0,8.0
4.0,5.0,6.0,5.0,6.0,8.0,7.0,5.0,5.0,7.0,6.0,7.0,5.0,8.21294530755342,9.0,10.0
6.0,10.0,8.0,8.0,4.750949213576916,10.0,5.0,4.0,8.0,11.0,3.0,7.0,4.0,7.179752188622289,4.0,9.0
2.0,7.0,3.0,5.0,2.0,6.0,7.0,9.0,6.0,8.203273780554515,6.0,7.0,2.0,8.0,8.0,8.587944867710982
6.0,10.0,5.0,5.0,3.0,6.0,9.0,6.0,3.0,10.0,5.0,6.0,4.0,9.0,4.0,7.0
7.0,9.0,7.0,11.0,8.0,7.0,10.0,4.0,4.0,8.172405280991933,10.0,11.0,5.0,11.0,10.0,9.0
3.0,7.413340435840418,5.0,5.0,3.0,8.0,6.0,7.0,4.0,8.208910089806034,5.0,8.0,3.0,8.0,3.0,7.0
4.426556535146602,9.0,6.539390471247556,7.0,5.0,4.0,8.726271425552028,3.0,3.0,9.0,8.0,7.0,7.0,11.0,2.0,5.0
3.0885994773804915,5.0,3.0,3.0,2.784418237485951,7.0,8.0,5.0,9.0,6.0,6.0,9.0,2.0,8.0,7.0,8.0
1.0,0.0,1.0,3.591631736020867,2.242802791931232,7.0,7.0,10.0,0.0,6.0,6.0,8.0,4.0,8.0,0.0,8.0
4.0,7.0,5.0,6.0,2.0,8.0,8.0,7.0,6.0,5.0,8.0,9.0,3.0,7.0,5.0,8.73393721440716
5.0,5.0,6.0,7.0,3.0,7.0,7.0,5.103750414125171,6.402241524732388,6.0,6.0,7.0,2.0,7.0,7.0,11.0
6.0,8.0,7.3045428664366945,6.0,7.0,8.0,7.0,5.0,6.198088010442458,7.0,6.0,8.0,5.0,11.0,9.0,8.258765935507355
7.0,11.0,9.0,8.0,9.0,8.0,8.0,4.0,6.207851224630634,8.03955472270076,6.0,7.0,7.0,7.0,7.0,9.0
1.0,6.0,2.0,4.0,1.0,12.0,3.0,9.0,6.411776106695845,13.0,6.6739658454468165,12.0,1.0,6.0,0.0,8.0
2.4307989351474317,1.0,2.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,5.0,7.0,2.0,7.0,4.0,8.0
2.0,5.0,4.315456726627055,4.0,1.0,7.0,7.0,0.0,6.503096936423028,13.0,6.0,8.0,0.0,8.0,1.0,8.0
4.0,5.0,5.0,4.0,4.0,6.203619214910486,7.0,2.0,4.0,7.0,6.0,8.0,2.0,9.0,7.0,7.0
