col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
3.0,8.703792757129897,5.451448123973279,6.0,4.0,6.0,7.151547576001039,3.0,8.0,8.0,6.811647128181874,9.0,2.5114341745697417,9.098564212974821,7.0,6.0
4.0,8.346971480352222,5.758194749951506,8.0,2.644469654914804,7.0,8.0,3.0,4.416927588245816,6.0,7.321892120791856,10.0,6.0,11.0,7.0,5.0
4.0409038579501555,4.0,5.0,5.396015057181316,0.5924473816555097,10.0,6.729293285591273,2.0,4.629998892773075,9.0,6.4621959753989655,8.543227000287777,2.6376597493611094,6.0,2.0,8.402491806537506
2.0,4.0,2.0,3.0,2.0,7.0,7.0,5.0,7.0,7.0,6.0,8.164281033771612,2.72044698626502,8.0,5.0,10.0
4.0,5.0,5.0,7.0,3.0,8.0,7.0,5.235906931493779,6.0,9.316102831901349,6.517899535563913,9.0,3.0,8.0,5.0,9.0
4.0,8.943700203656858,4.0,7.0,7.963054491496268,3.0,6.2698612091225305,5.0,9.0,9.417720898596977,6.0,13.0,0.0,8.0,7.0,9.0
3.9213131149742133,5.0,4.0,3.0,3.1641059299117082,8.0,7.0,5.546513056064907,4.0,9.522244485332882,6.0,8.0,2.0,8.0,3.0,8.264215774276673
2.0,2.0,5.096253206175684,5.340026496266055,2.0,8.0,8.0,5.0,4.482763600737015,7.0,8.0,10.0,2.0,9.0,3.1103527777502866,8.0
4.0,8.0,6.0,6.0,4.0,6.0,6.0,5.444106346615243,6.0,7.0,6.755347260556529,11.0,3.0,9.046337514982481,4.0,9.0
2.0,3.0,3.0,2.0,2.0,8.0,7.415251864692593,6.0,4.540383761957157,9.0,5.0,8.0,2.0,8.517651130020496,3.172069130680663,8.0
3.0,8.966590851052583,5.0,4.0,4.0,7.815630068009917,6.0,4.988100188103518,6.0,11.0,4.0,7.0,4.0,7.0,5.0,9.0
4.0,7.0,5.0,5.0,1.2063153615812854,6.0,11.0,8.0,4.611810812273393,9.094474964687363,5.0,3.0,2.2668480208563615,10.0,4.0,7.0
5.0,7.0,5.0,5.0,2.0,3.0,12.0,5.1318795232796495,4.1714345871352005,12.0,12.0,7.0,2.0,10.0,1.0,8.0
4.0,6.0,4.7624913630761005,9.0,1.8532233067496853,8.0,9.0,7.0,6.0,6.0,6.196862534332701,9.0,4.0,7.0,6.0,10.0
4.359674661659154,8.799562696537594,9.0,7.0,7.0,10.0,6.0,2.0,5.0,9.0,7.232039471926758,8.42632987770587,2.2311743811164257,8.52327203400724,2.0,9.0
3.557981911833198,2.0,4.0,3.0,1.0,7.0,7.67829279391584,2.0,3.0,9.453843780866533,11.0,9.0,2.0,8.763396280740768,1.0,8.0
4.0,8.0,5.0,6.0,6.0,8.0,7.3939243722616945,5.338549066423931,5.053158648069072,7.0,5.9618771972989615,5.0,3.6170680454967115,8.0,7.0,9.0
8.0,12.0,7.0,6.0,4.0,9.0,8.0,5.81652555503757,7.0,9.458037644858551,4.0,6.0,6.0,9.0,4.0,8.616964170959326
4.0,5.0,6.0,5.0,6.0,8.0,7.0,5.0,5.477646056184954,7.0,6.029022537402911,7.0,5.0,8.9975675162388,9.0,10.0
6.0,10.0,8.0,8.0,4.998344572891464,10.0,5.0,5.794111226069037,8.0,11.0,3.0,7.0,4.0,7.726743107921521,4.0,9.0
2.0,7.0,4.89618996485434,5.0,2.0,7.369509735468132,7.0,9.0,5.3007053703688,9.608940595182636,5.731135777743339,8.472385312806466,2.0,8.0,8.0,9.0
4.336434552204803,10.0,5.0,5.0,4.316918587666223,6.0,9.0,5.442025607268094,3.0,10.0,6.745539759615675,6.0,2.6904555972092368,9.0,4.0,7.0
3.556636202091187,9.0,7.0,11.0,8.0,7.0,7.625895503680994,4.0,5.316383215103672,9.42320773355434,10.0,11.0,5.0,9.692787491851659,10.0,9.0
4.4782458201096675,8.845957590083408,5.0,5.0,3.0,8.0,6.0,7.0,4.0,9.367923557709998,5.0,8.0,3.0,8.0,3.0,7.0
6.0,9.0,6.0,7.0,5.142887067975342,4.0,6.691955717312851,6.582672121540306,3.0,9.45989477843923,8.0,8.851141397697148,7.0,11.0,2.0,9.475335864996605
2.0,8.53259577594918,3.0,5.68184788184751,2.0,7.0,8.0,4.967014484610614,9.0,6.0,6.0,9.0,2.0,8.0,7.0,8.0
4.172727494329317,0.0,5.7332002996793054,0.0,6.770639901277897,7.0,7.0,10.0,0.0,6.0,6.0,8.0,4.0,9.013381008028926,0.0,8.0
4.0,8.913923832549674,5.0,6.0,2.0,7.798033996112566,8.0,5.22786332263634,6.0,9.494457805487217,8.0,8.394058691641986,3.0,7.0,5.0,10.0
5.0,5.0,5.006311539012227,7.0,3.0,7.0,7.0,8.0,7.0,9.263920029109235,6.0,7.0,2.0,7.0,2.8228788150939295,8.369927753500294
6.0,8.0,8.0,6.0,7.0,8.0,7.0,5.0,5.799894959395531,7.0,6.0,8.425531162158006,4.0563051229181895,11.0,9.0,11.0
7.0,11.0,9.0,8.0,6.028620655636685,8.0,6.806424610258906,5.463448990866947,6.0,7.0,6.0,8.489840538811578,7.0,7.0,7.0,9.0
1.0,9.221255882028885,2.0,4.0,5.468839113319876,12.0,3.0,9.0,3.0,13.0,6.671356617840155,8.781024953267195,1.0,7.974180867779209,2.458447421709476,8.554601033301577
2.0,1.0,4.801474026272634,2.0,2.0,8.07106513630295,7.0,5.0,5.0,9.150360761211777,5.0,7.0,2.0,7.0,4.0,8.0
2.0,5.0,3.0,4.0,0.5077446886866377,8.529470246209678,6.921260609241291,0.0,8.0,13.0,6.0,8.0,0.0,8.0,1.0,8.0
4.0,8.771709652748365,5.0,4.0,4.0,7.0,7.612198182732091,2.0,4.0,9.565404410942003,6.0,8.0,2.9323825542985524,8.495148975841474,7.0,7.0
3.0,2.0,5.0,4.0,0.2943260673745302,7.795490727166233,10.0,1.0,4.771858432431584,8.0,11.0,8.0,2.339646333789423,11.0,2.0,7.998171207099968
6.0,7.0,5.229348755183652,5.0,4.396760962817318,3.0,8.0,5.5444801126389995,7.0,9.321809710746143,10.0,9.0,3.0,9.0,2.5823075840650853,6.0
3.8467448880171276,7.0,4.0,5.0,2.5885143781346094,7.481963111981657,7.444221982147645,2.0,4.974734347369391,9.491792523338656,6.0,7.0,0.0,9.0,4.0,7.0
5.0,8.0,5.60400090671149,6.0,3.9646347498397567,7.06045717669171,7.0,9.0,8.0,7.0,7.0,6.0,2.434899036481413,9.038979158534856,3.0,8.0
3.1866780274072286,9.174546977442127,2.0,1.0,0.0,7.0337515503378105,7.0,4.0,4.0,7.0,6.207837139271346,8.0,2.0,8.0,4.0,7.657820084715372
5.0,10.0,5.169070898902941,8.0,3.0,0.0,6.317749239733261,5.0,6.0,0.0,6.578303800790758,6.0,0.0,8.0,0.0,8.0
5.0,5.0,7.0,4.0,1.6632453527927062,8.0,6.0,6.0,4.395614220598306,7.0,6.366511547511933,8.0,9.0,6.0,3.0,8.502849832521582
4.0,8.0,5.530784253385266,6.0,5.0,5.0,6.46887140338739,5.72424288841363,7.0,11.0,7.207499017737512,9.0,3.0,9.258529278366064,4.8503827156420165,5.0
2.0,3.0,3.0,2.0,0.9329304789678006,7.629191371819621,8.0,4.954837474200621,6.0,11.0,10.0,9.0,2.3268432012556226,9.54101401229206,3.1025441275067696,7.0
4.46894797420111,6.0,5.0,4.0,1.483580435177315,7.5403096778724406,11.0,5.560635470758266,2.0,9.43059207857296,8.0,8.445560508149942,2.3874531710194846,9.592266240056551,1.0,8.0
5.33461924024206,8.0,4.741704406052043,5.0,1.0,1.0,13.0,4.0,3.0,8.988371459234944,10.0,8.239255228321312,2.328204125636038,8.0,2.0,6.0
5.0,8.0,7.0,5.230484970389375,4.241996764815818,7.541777663858924,6.0,7.0,7.0,7.0,7.0,7.0,3.0,8.0,3.0,8.0
3.0,8.856483005058118,5.081308270772981,4.0,1.0,7.0,7.0,5.244215210902677,4.0,7.0,6.0,8.0,2.816439979258138,8.0,4.0,8.0
4.1629386905554515,8.7586970197624,6.0,7.0,5.0,8.0,5.0,0.0,4.0,6.0,3.0,7.0,2.4935934029125426,7.0,4.0,8.188250690301983
4.0,8.0,6.0,4.721826686047185,5.0,8.0,8.0,5.841555199399307,1.0,6.0,9.0,8.0,7.0,11.0,0.0,8.0
7.0,8.0,6.492256835067848,12.0,13.0,5.953763427961656,8.019280630560562,6.8396422322810295,4.439923916151403,5.0,7.0,8.827941185841958,2.076146221690259,14.0,3.845792982105307,9.225855431614237
4.694479386260261,4.0,4.966345652918933,3.0,3.0,8.0,5.0,3.0,4.321753896139709,9.0,6.0,8.0,7.0,5.0,2.8475080307132528,8.0
4.479899261995418,8.0,5.0,6.0,4.0,6.0,11.0,5.5573806825521865,7.0,11.0,9.0,5.0,2.0,11.0,3.0,8.685671894186545
3.0,7.0,4.0,5.939631939010318,2.892310507562848,8.0,7.0,4.0,1.0,7.0,6.0,9.0,6.0,8.0,6.0,12.0
4.0,8.0,4.0,6.0,4.0,7.629004692901335,8.0,5.167468795829288,4.0,7.0,5.0,8.0,2.0,7.0,2.19938557540685,11.0
3.0,6.0,5.0,4.0,4.0,6.0,7.0,5.26399957904579,4.6149563099025555,9.14850694423931,8.0,9.0,3.0,8.0,4.0,8.0
7.0,8.405610279720207,10.0,8.0,5.0,7.930514787732194,7.0,1.0,9.0,10.0,8.0,9.0,3.0,8.0,4.0,7.0
6.0,9.0,6.0,7.0,4.0,6.0,8.0,8.0,5.0,10.0,6.296406015817229,7.0,2.775995309189494,8.0,4.0,9.0
6.0,12.0,6.0,6.0,5.385453493586652,6.0,8.0,5.574257210519966,7.0,9.298653589109984,6.0,6.0,5.0,8.773868574282911,7.0,5.0
5.041904731291974,11.0,4.0,8.0,2.4781099079937707,9.0,6.0,3.0,4.056826588623224,12.0,6.7338727059558305,9.0,1.0,6.0,2.0,6.0
4.239824239822089,6.0,3.0,4.0,3.0,7.383413643664834,8.0,7.0,4.0,9.0,7.0,10.0,3.0,8.0,2.3149242624884496,9.0
6.0,8.654372516537236,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,7.0,8.0,5.0,9.0,2.0,7.0
4.0,8.0,6.0,6.0,3.0,7.33085998846619,8.0,5.210780284256506,8.0,6.0,7.0,8.0,3.119781055428527,9.328485596464041,6.0,11.0
7.0,10.0,5.388227778191712,7.0,5.0,7.0,7.469791176809697,7.0,8.0,11.0,6.0,11.0,2.0,8.826625832052063,5.0,9.0
5.241149598707923,8.83488401075366,4.0,6.0,1.0,8.324122798919351,15.0,4.828536369320473,6.0,8.0,7.13781968518608,8.1811769771788,0.0,8.0,0.0,8.0
3.179034360577234,14.0,5.0,6.207189028492004,4.0,8.0,8.0,4.0,5.0,11.0,5.0,9.0,3.0,9.0,8.0,11.0
4.38435815689608,3.0,3.0,2.0,2.1468711806910976,6.0,7.058291373810637,3.0,3.0,10.0,7.437656647873662,8.0,4.0,8.170926214779017,0.0,7.0
4.344822588924019,9.154998583059179,6.0,6.0,8.020671623858606,7.169817171274722,4.0,5.807973991569819,4.0,5.0,3.0,7.0,3.0,6.0,5.0,8.385686748473907
4.175497690263378,4.0,5.521393771714489,3.0,1.0,7.4083590246556446,7.316042414470102,0.0,7.0,13.0,6.0,8.22588303452245,0.0,8.452673151168744,1.0,7.0
4.0,9.0,4.581232705080279,6.0,5.0,6.0,6.404410104723913,5.173758214963988,4.913366183021631,9.189466757676115,5.61932899888711,9.0,3.0,6.0,6.0,9.0
3.0,7.0,5.0,5.0,3.236803717529365,7.0,7.549238494273861,5.0,4.0,6.0,6.0,8.0,6.0,8.0,8.0,10.0
4.2775062637259476,8.8636342487686,4.0,3.0,2.0,5.0,7.357703143472596,3.0,7.0,9.40119181905741,9.0,4.0,1.0,11.0,2.0,5.0
4.0,8.978711919005004,5.0,5.0,4.4454306619332975,7.3186756303896985,8.0,5.540028525113366,3.0,8.0,5.0,7.0,3.326264893487549,8.0,6.0,7.929797099470988
4.0,7.0,5.445119116134815,5.0,4.0,8.0,8.0,8.0,5.0,6.0,7.0,10.0,3.0,9.061278989750111,3.1407026621960656,6.0
3.0,5.0,6.0,4.797504167017095,2.0,7.573492701318991,2.0,2.0,4.196331147610624,8.956228857489636,2.0,9.0,4.0,6.0,2.0,9.0
2.0,9.120493769226485,3.0,3.0,4.497388230189584,6.843343102501776,4.0,4.0,7.0,2.0,7.145599027482243,8.648980505717073,0.0,7.93992443595775,1.0,6.0
4.0,4.0,6.013340615575605,4.535350636066419,3.0,7.073828309966878,10.0,2.0,2.0,9.0,7.834320735451887,7.0,6.0,11.0,1.0,7.0
2.0,2.0,2.0,2.0,1.0,7.317667004725242,8.0,4.0,2.0,8.0,6.766716077037482,9.0,2.545710330620201,8.665604587012188,2.3730296719805524,9.0
3.586468140660637,1.0,2.0,5.652121095402354,1.0,7.70221201025655,11.0,7.0,2.0,10.0,6.0,4.0,1.0,9.0,2.420285839958664,7.805844540466492
4.0,5.0,7.0,4.0,4.0,8.0,7.0,1.0,7.0,10.0,6.973671127229985,8.0,2.271765684843723,8.739715237446811,3.3744216155066407,8.0
4.122177656230531,9.03517810263522,3.0,5.251325566439032,3.901147773535319,8.0,7.0,6.0,4.0,9.747978794869136,7.0,8.855935458149446,2.0,9.0,2.1711727941348156,8.594486400666641
3.8993862557186874,11.0,5.569231027786309,8.0,6.4725129486574,7.020940550329731,7.0,5.0,2.0,6.0,6.171004630903537,10.0,7.0,8.0,6.0,12.0
6.0,9.0,8.0,6.0,6.419905092688467,7.747910905930489,6.929888595906465,7.0,7.0,8.0,5.629790916039665,8.0,3.9844814794380996,7.0,7.0,9.0
3.0991240338145896,10.0,5.0,7.0,5.537054641250319,6.888995561921041,7.880210619147145,5.905772685755008,8.0,4.0,6.253687484131418,8.659487304153082,3.822907329077182,10.0,9.0,9.0
9.0,15.0,7.0,8.0,4.0,8.0,6.0,5.0,6.0,9.638534449665187,6.75399459835303,8.545113466398762,6.0,9.0,5.0,8.0
3.0,5.0,4.0,4.0,2.0,7.022828618386292,6.0,6.0,4.690338132133518,9.0,7.0,11.0,2.8217576133195648,9.0,2.5754398828005995,10.0
4.0,3.0,5.0,5.168388351667066,1.8394169974285692,7.0,7.0,8.0,8.0,9.43253928077819,6.660836018354007,8.360246045077659,3.0,8.0,4.0,8.0
3.0,3.0,4.0,2.0,2.0,6.0,6.841816310554623,5.0,4.375617117662813,8.954338580281526,7.096882500573973,9.0,2.109094114766734,8.810018750261913,1.0,7.0
3.0,8.770200159080394,5.0,6.0,5.311010587580956,6.850518805600518,7.0,5.588169575187617,5.0,6.0,6.486111646643216,8.598313462254817,4.0,10.0,8.0,8.0
2.0,8.0,4.592434461609273,6.0,2.0790560086189873,11.0,5.781135556632988,10.0,3.0,13.0,7.0,8.091254409550613,1.0,6.0,0.0,8.0
5.103556996980404,8.0,5.0,4.717414939365347,2.0,3.0,11.0,5.5193992267798855,4.0,10.0,7.19629211780027,7.0,2.0,10.0,1.0,8.0
2.0,3.0,4.674425978435821,2.0,1.0,9.0,7.0,3.0,7.0,9.3906628851141,4.0,8.0,1.0,8.0,4.0,10.0
4.4394811107681615,9.052052203387792,1.0,4.979130951309612,0.0,2.0,1.0,6.273743451906124,5.0,9.333658054212265,2.0,5.0,0.0,7.030045457971011,0.0,8.0
5.0,9.0,7.0,4.896130014065415,4.0,7.0,9.0,5.689597878378851,5.0,7.0,7.0128188953861805,7.0,7.0,9.0,3.0,8.965937977360223
3.8348078264209935,4.0,4.0,3.0,2.0,7.110737694113734,7.0,5.0,4.7954603259355855,9.0,7.0,10.0,2.0,9.0,1.9755598403291414,9.0
4.0,8.0,5.0,6.0,4.0,7.723937109145792,7.0,8.0,4.0,9.196478078576602,6.0,10.0,3.0,8.0,3.0,8.0
4.259570742366059,12.0,5.7082070485729135,5.2201413028554375,3.0,7.0,7.0,6.025011994188023,5.0,9.590380590128076,7.0,8.0,2.0,8.946102628092401,3.0,8.634298507728822
3.0,8.637100262253682,5.0,4.0,1.552270144802993,8.0,6.870701950373515,4.0,9.0,6.0,6.0,8.274944507730652,3.0,8.0,3.4419757215930633,8.0
3.0,9.102729949703994,4.0,4.0,1.0,3.0,6.0,7.0,3.0,7.0,7.0,8.607051290744675,3.0,8.0,2.0,8.474474642408063
4.861204686956656,4.0,6.0,4.987428925740362,2.0,4.0,8.0,5.0,4.207790547619271,10.0,9.0,9.0,2.2404833409327742,9.0,2.0,6.0
4.613445377555756,8.720545782492042,5.539705023060951,8.0,5.0,7.548354673548809,6.677294310429131,5.625979342833845,5.0,9.0,4.0,8.0,6.0,8.0,6.0,8.801147545766776
6.0,9.0,9.0,8.0,1.8389099311324486,8.109255509678542,7.0,5.063947159128243,7.0,8.901739255294531,6.598583436800117,7.0,4.0,6.0,3.4030888623571176,5.0
5.0,8.771568986959734,6.0,4.859990872677662,4.0,5.0,8.0,5.671740344438021,7.0,8.0,7.33720716868023,10.0,3.0,9.313604578585508,1.0,8.0
4.938599314051051,8.848170423921102,5.349018856012077,8.0,3.0,7.866797226487466,8.0,10.0,10.0,8.0,7.0,6.0,3.0,8.0,4.0,8.0
4.0,4.0,6.0,6.0,1.0,7.0,7.776705119487152,5.520861641322725,2.0,9.652444369745691,13.0,8.0,3.041680358508647,11.0,1.5361376364005062,8.0
7.0,8.656632388368482,9.0,6.141439787551552,7.0,6.0,7.0,7.0,5.317238972456358,8.0,10.0,8.585616520520905,3.0,9.0,6.0,8.0
3.2465965537910755,9.090286409155723,5.0,6.0,9.954332053668832,8.0,5.0,6.050962586213168,4.0,8.0,6.0,10.0,4.0,8.523259673634014,8.0,10.0
3.460825176333036,1.0,3.0,2.0,1.3121700227788449,6.0,10.0,5.0,4.0,10.0,6.730730156228723,3.0,1.0,9.0,4.0,6.0
4.0,10.0,5.0,8.0,4.0,6.0,6.0,10.0,7.0,6.0,7.0,7.0,2.0,8.0,9.0,7.230547792981453
