col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
3.0,6.8520174760322305,5.568220468910081,6.0,4.0,6.0,7.4267605652196655,3.0,8.0,8.0,6.828043184988825,9.0,3.2858058186783543,8.31350819506945,7.0,6.0
4.0,6.630328244751282,5.913698051003656,8.0,2.6392435043374234,7.0,8.0,3.0,4.942673397313812,6.0,7.363050461056515,10.0,6.0,11.0,7.0,5.0
2.996955925378917,4.0,5.0,5.389077264003729,3.100322383230642,10.0,6.24572098920226,2.0,4.643407961110704,9.0,6.3082100379623185,7.773269279975454,2.0924468009084967,6.0,2.0,7.448275208386081
2.0,4.0,2.0,3.0,2.0,7.0,7.0,5.0,7.0,7.0,6.0,7.8074520267955085,1.8515387296064725,8.0,5.0,10.0
4.0,5.0,5.0,7.0,3.0,8.0,7.0,4.719375483968668,6.0,8.811982633525227,6.439547766777556,9.0,3.0,8.0,5.0,9.0
4.0,7.018761055316389,4.0,7.0,2.7998399044679063,3.0,7.360862590346437,5.0,9.0,8.336042173512633,6.0,13.0,0.0,8.0,7.0,9.0
3.1591385911419576,5.0,4.0,3.0,2.8660488323566695,8.0,7.0,5.032351923492209,4.0,8.632021276103318,6.0,8.0,2.0,8.0,3.0,7.505769678379448
2.0,2.0,5.019505805683595,5.222074487101507,2.0,8.0,8.0,5.0,5.214121751289951,7.0,8.0,10.0,2.0,9.0,3.2090265456112514,8.0
4.0,8.0,6.0,6.0,4.0,6.0,6.0,4.775195420280969,6.0,7.0,6.76718276897663,11.0,3.0,8.744282002390253,4.0,9.0
2.0,3.0,3.0,2.0,2.0,8.0,7.325033474821115,6.0,4.97219066071773,9.0,5.0,8.0,2.0,8.437816253445373,3.6138439996707232,8.0
3.0,6.6891387814450285,5.0,4.0,4.0,6.660946136529742,6.0,4.733070949731827,6.0,11.0,4.0,7.0,4.0,7.0,5.0,9.0
4.0,7.0,5.0,5.0,2.601439892791271,6.0,11.0,8.0,4.615446884659762,8.584597564070146,5.0,3.0,2.1146529953629054,10.0,4.0,7.0
5.0,7.0,5.0,5.0,2.0,3.0,12.0,4.346283121659119,4.637477914636077,12.0,12.0,7.0,2.0,10.0,1.0,8.0
