col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
3.0,6.0,5.0,6.0,4.0,6.0,7.0,3.0,5.700385534001887,8.0,5.610924993727018,9.0,3.0,7.0,7.0,6.0
4.0,11.0,6.0,8.0,8.0,7.0,8.0,3.0,5.0,6.0,6.0,10.0,6.0,11.0,7.0,5.0
3.0,4.0,5.0,3.0,2.0,10.0,2.0,2.0,1.0,9.0,3.7534218429266457,9.0,2.0,6.0,2.0,8.91407398653111
2.0,4.0,2.0,3.0,2.3068601418201182,7.0,7.0,4.909970986292225,7.0,7.0,6.0,8.0,2.0,8.0,5.0,10.0
4.0,5.0,5.0,7.0,3.734058691555711,8.0,7.0,8.0,5.18916745757362,6.0,7.0,9.0,3.0,8.0,5.0,9.0
4.0,10.0,4.0,7.0,4.0,3.0,8.0,5.0,9.0,7.0,6.0,13.0,0.0,8.0,4.962089050534381,9.0
3.0,5.0,4.0,3.0,2.474273539887149,8.0,6.038257720413432,7.0,5.018780549109704,6.689844354735499,5.183405106148442,8.0,2.0,8.0,3.0,8.0
2.0,2.0,2.0,3.0,2.0,8.0,8.0,5.0,2.0,7.0,8.0,10.0,2.0,9.0,3.2065948641199435,8.0
4.0,8.0,6.0,6.0,4.0,6.0,6.816840235007104,6.0,6.0,7.0,7.494974833111376,11.0,3.0,10.0,4.0,9.0
2.162669462186436,3.0,3.0,2.0,2.0,8.0,7.0,6.0,4.0,9.0,5.0,8.0,2.0,8.0,2.0,8.0
3.0,5.0,5.0,4.0,4.0,9.0,6.0,3.0,6.0,8.287876101388814,4.0,7.0,4.0,7.0,5.0,9.0
4.0,7.0,5.0,5.0,3.0,6.0,11.0,8.0,2.0,10.0,5.0,3.0,1.0,9.091668515040555,4.0,7.0
5.0,7.0,5.0,5.0,2.3188241361249564,3.0,12.0,5.0,4.0,12.0,12.0,8.50387583775572,2.0,10.0,1.0,8.0
4.0,6.0,6.0,9.0,3.0,8.0,8.275777501218823,7.0,5.091474538303907,8.520145340890034,9.0,9.0,4.0,7.0,6.0,10.0
5.607676436907968,8.4857808747996,9.0,7.0,6.07906242100442,10.0,6.0,2.0,5.0,9.0,3.0,6.0,9.0,8.0,2.0,9.0
2.0,2.0,3.1928633402059843,3.0,1.0,7.0,12.0,2.0,3.0,7.0,11.0,8.05487968112099,2.0,10.0,1.0,8.0
4.0,8.0,5.386621942678571,6.0,6.0,8.0,7.0,4.844328822535295,6.0,7.0,6.0,5.0,2.0,8.0,7.0,9.0
8.0,12.0,7.0,6.0,4.0,9.0,8.0,3.0,7.0,9.0,4.0,6.0,6.0,9.0,4.0,8.0
4.0,5.0,6.0,5.0,6.0,8.0,7.0,5.0,5.0,7.0,6.0,7.0,5.0,8.159180623946547,9.0,10.0
6.0,10.0,8.0,8.0,4.753550210092174,10.0,5.0,4.0,8.0,11.0,3.0,7.0,4.0,7.099064496237256,4.0,9.0
2.0,7.0,3.0,5.0,2.0,6.0,7.0,9.0,6.0,8.042600037601998,6.0,7.0,2.0,8.0,8.0,9.108528145115455
6.0,10.0,5.0,5.0,3.0,6.0,9.0,6.0,3.0,10.0,5.0,6.0,4.0,9.0,4.0,7.0
7.0,9.0,7.0,11.0,8.0,7.0,10.0,4.0,4.0,7.910806642297582,10.0,11.0,5.0,11.0,10.0,9.0
3.0,7.123731468547539,5.0,5.0,3.0,8.0,6.0,7.0,4.0,8.102616230040564,5.0,8.0,3.0,8.0,3.0,7.0
5.691964484665506,9.0,6.956423452333185,7.0,5.0,4.0,9.915204416540648,3.0,3.0,9.0,8.0,7.0,7.0,11.0,2.0,5.0
2.6943000852564642,5.0,3.0,3.0,3.262143364561965,7.0,8.0,5.0,9.0,6.0,6.0,9.0,2.0,8.0,7.0,8.0
1.0,0.0,1.0,2.6273443577157303,1.7037988843775624,7.0,7.0,10.0,0.0,6.0,6.0,8.0,4.0,8.0,0.0,8.0
4.0,7.0,5.0,6.0,2.0,8.0,8.0,7.0,6.0,5.0,8.0,9.0,3.0,7.0,5.0,8.674265585191108
5.0,5.0,6.0,7.0,3.0,7.0,7.0,5.142499392801947,5.2806874267980195,6.0,6.0,7.0,2.0,7.0,7.0,11.0
6.0,8.0,6.787662123553763,6.0,7.0,8.0,7.0,5.0,5.549637363733839,7.0,6.0,8.0,5.0,11.0,9.0,8.590881589414106
7.0,11.0,9.0,8.0,9.0,8.0,8.0,4.0,4.874032898412296,8.402171184023246,6.0,7.0,7.0,7.0,7.0,9.0
1.0,6.0,2.0,4.0,1.0,12.0,3.0,9.0,5.72422377666166,13.0,5.72941574784093,12.0,1.0,6.0,0.0,8.0
1.699948608430993,1.0,2.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,5.0,7.0,2.0,7.0,4.0,8.0
2.0,5.0,3.828452317208493,4.0,1.0,7.0,7.0,0.0,5.407003076364058,13.0,6.0,8.0,0.0,8.0,1.0,8.0
4.0,5.0,5.0,4.0,4.0,6.6941329306099036,7.0,2.0,4.0,7.0,6.0,8.0,2.0,9.0,7.0,7.0
3.0,2.0,5.0,4.0,2.0,6.0,10.0,1.0,8.0,8.068224812857549,11.0,8.0,1.0,11.0,2.0,8.0
6.0,8.050092930315557,6.0,5.4457989137037295,3.0,3.0,8.0,5.0,7.0,10.0,7.479108440258759,9.0,3.0,9.0,2.0,6.0
3.0,7.0,4.0,5.0,2.0,8.0,6.0,2.0,7.0,7.0,6.0,7.0,0.0,9.0,3.314748961900542,7.0
4.48791599524009,8.0,5.0,6.0,2.9702063764676128,6.0,7.743891107676647,9.0,8.0,7.0,7.0,6.0,2.0,8.0,3.0,8.0
1.0,1.0,2.0,1.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,2.0,8.0,4.0,7.0
5.0,10.0,5.0,8.0,3.0,0.0,1.0,5.0,6.0,0.0,0.0,6.0,0.0,8.0,0.0,8.0
5.0,6.678232469539119,7.366026587048209,5.0930131667357434,5.0,8.0,6.0,6.0,5.0,7.0,5.947445388144954,8.0,9.0,6.0,3.0,7.0
4.0,8.0,6.0,6.0,5.0,5.0,8.0,4.4398987962138605,7.0,11.0,9.0,9.0,3.0,8.0,5.0,5.0
