col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
3.0,6.0,5.0,6.0,4.0,6.0,7.0,3.0,5.820263548481523,8.0,6.288803284810667,9.0,3.0,7.0,7.0,6.0
4.0,11.0,6.0,8.0,8.0,7.0,8.0,3.0,5.0,6.0,6.0,10.0,6.0,11.0,7.0,5.0
3.0,4.0,5.0,3.0,2.0,10.0,2.0,2.0,1.0,9.0,4.791280583611887,9.0,2.0,6.0,2.0,8.403601376870403
2.0,4.0,2.0,3.0,1.7733314949560997,7.0,7.0,4.0765763562077435,7.0,7.0,6.0,8.0,2.0,8.0,5.0,10.0
4.0,5.0,5.0,7.0,3.8503890406274963,8.0,7.0,8.0,4.216422305153426,6.0,7.0,9.0,3.0,8.0,5.0,9.0
4.0,10.0,4.0,7.0,4.0,3.0,8.0,5.0,9.0,7.0,6.0,13.0,0.0,8.0,4.0758988390675635,9.0
3.0,5.0,4.0,3.0,2.2729379653117086,8.0,6.9728153757184375,7.0,4.175142793058788,7.881376233732796,6.023769600139541,8.0,2.0,8.0,3.0,8.0
2.0,2.0,2.0,3.0,2.0,8.0,8.0,5.0,2.0,7.0,8.0,10.0,2.0,9.0,3.251711745526306,8.0
4.0,8.0,6.0,6.0,4.0,6.0,6.956802986159348,6.0,6.0,7.0,7.28673529480833,11.0,3.0,10.0,4.0,9.0
2.046176508307837,3.0,3.0,2.0,2.0,8.0,7.0,6.0,4.0,9.0,5.0,8.0,2.0,8.0,2.0,8.0
3.0,5.0,5.0,4.0,4.0,9.0,6.0,3.0,6.0,7.825168558446081,4.0,7.0,4.0,7.0,5.0,9.0
4.0,7.0,5.0,5.0,3.0,6.0,11.0,8.0,2.0,10.0,5.0,3.0,1.0,9.052122673965224,4.0,7.0
5.0,7.0,5.0,5.0,2.0459006716079284,3.0,12.0,5.0,4.0,12.0,12.0,7.197383006035578,2.0,10.0,1.0,8.0
4.0,6.0,6.0,9.0,3.0,8.0,7.381233447685289,7.0,4.220818318481648,7.996899232321312,9.0,9.0,4.0,7.0,6.0,10.0
5.988147025027397,8.328468841732176,9.0,7.0,6.338620398738854,10.0,6.0,2.0,5.0,9.0,3.0,6.0,9.0,8.0,2.0,9.0
2.0,2.0,3.085316219250616,3.0,1.0,7.0,12.0,2.0,3.0,7.0,11.0,8.094079850097573,2.0,10.0,1.0,8.0
4.0,8.0,6.507279709291108,6.0,6.0,8.0,7.0,3.9852652232685033,6.0,7.0,6.0,5.0,2.0,8.0,7.0,9.0
8.0,12.0,7.0,6.0,4.0,9.0,8.0,3.0,7.0,9.0,4.0,6.0,6.0,9.0,4.0,8.0
4.0,5.0,6.0,5.0,6.0,8.0,7.0,5.0,5.0,7.0,6.0,7.0,5.0,8.252310046900682,9.0,10.0
6.0,10.0,8.0,8.0,4.94657543619898,10.0,5.0,4.0,8.0,11.0,3.0,7.0,4.0,7.297827372301501,4.0,9.0
2.0,7.0,3.0,5.0,2.0,6.0,7.0,9.0,6.0,7.6729179794461775,6.0,7.0,2.0,8.0,8.0,8.586639562152763
6.0,10.0,5.0,5.0,3.0,6.0,9.0,6.0,3.0,10.0,5.0,6.0,4.0,9.0,4.0,7.0
7.0,9.0,7.0,11.0,8.0,7.0,10.0,4.0,4.0,7.166794187274492,10.0,11.0,5.0,11.0,10.0,9.0
3.0,7.266711836746328,5.0,5.0,3.0,8.0,6.0,7.0,4.0,7.879927149085354,5.0,8.0,3.0,8.0,3.0,7.0
6.037627601710325,9.0,7.711362071291026,7.0,5.0,4.0,8.109350111565861,3.0,3.0,9.0,8.0,7.0,7.0,11.0,2.0,5.0
2.4824414141096756,5.0,3.0,3.0,2.346595555421696,7.0,8.0,5.0,9.0,6.0,6.0,9.0,2.0,8.0,7.0,8.0
1.0,0.0,1.0,2.292917016637966,1.0093254582417495,7.0,7.0,10.0,0.0,6.0,6.0,8.0,4.0,8.0,0.0,8.0
4.0,7.0,5.0,6.0,2.0,8.0,8.0,7.0,6.0,5.0,8.0,9.0,3.0,7.0,5.0,8.45529965251587
5.0,5.0,6.0,7.0,3.0,7.0,7.0,4.546613980539307,5.50000324897862,6.0,6.0,7.0,2.0,7.0,7.0,11.0
6.0,8.0,7.210218041243137,6.0,7.0,8.0,7.0,5.0,4.889155606190889,7.0,6.0,8.0,5.0,11.0,9.0,8.285701885852115
7.0,11.0,9.0,8.0,9.0,8.0,8.0,4.0,4.126951532058145,7.707790909574777,6.0,7.0,7.0,7.0,7.0,9.0
1.0,6.0,2.0,4.0,1.0,12.0,3.0,9.0,3.3939121409405595,13.0,5.4060239005022455,12.0,1.0,6.0,0.0,8.0
1.735507594575169,1.0,2.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,5.0,7.0,2.0,7.0,4.0,8.0
2.0,5.0,3.6858602453867015,4.0,1.0,7.0,7.0,0.0,5.620137841993823,13.0,6.0,8.0,0.0,8.0,1.0,8.0
4.0,5.0,5.0,4.0,4.0,7.5960507286729255,7.0,2.0,4.0,7.0,6.0,8.0,2.0,9.0,7.0,7.0
3.0,2.0,5.0,4.0,2.0,6.0,10.0,1.0,8.0,7.797162712678574,11.0,8.0,1.0,11.0,2.0,8.0
6.0,8.614895980106022,6.0,5.801551502777723,3.0,3.0,8.0,5.0,7.0,10.0,7.920093080562782,9.0,3.0,9.0,2.0,6.0
