col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
3.0,6.0,5.0,6.0,4.0,6.0,7.0,3.0,6.333260690944199,8.0,5.546463352394833,9.0,3.0,7.0,7.0,6.0
4.0,11.0,6.0,8.0,8.0,7.0,8.0,3.0,5.0,6.0,6.0,10.0,6.0,11.0,7.0,5.0
3.0,4.0,5.0,3.0,2.0,10.0,2.0,2.0,1.0,9.0,4.120750914709815,9.0,2.0,6.0,2.0,8.70480476401257
2.0,4.0,2.0,3.0,1.9335368169453122,7.0,7.0,5.370635155494654,7.0,7.0,6.0,8.0,2.0,8.0,5.0,10.0
4.0,5.0,5.0,7.0,4.010391574189641,8.0,7.0,8.0,5.146539851548833,6.0,7.0,9.0,3.0,8.0,5.0,9.0
4.0,10.0,4.0,7.0,4.0,3.0,8.0,5.0,9.0,7.0,6.0,13.0,0.0,8.0,4.504916855937332,9.0
3.0,5.0,4.0,3.0,2.2009564270104494,8.0,7.024748961491544,7.0,5.315333982140311,8.97740070737844,6.775107138398756,8.0,2.0,8.0,3.0,8.0
2.0,2.0,2.0,3.0,2.0,8.0,8.0,5.0,2.0,7.0,8.0,10.0,2.0,9.0,2.9404885019277947,8.0
4.0,8.0,6.0,6.0,4.0,6.0,7.400336432398287,6.0,6.0,7.0,6.9993967986353,11.0,3.0,10.0,4.0,9.0
2.237316304098468,3.0,3.0,2.0,2.0,8.0,7.0,6.0,4.0,9.0,5.0,8.0,2.0,8.0,2.0,8.0
3.0,5.0,5.0,4.0,4.0,9.0,6.0,3.0,6.0,8.680185669264299,4.0,7.0,4.0,7.0,5.0,9.0
4.0,7.0,5.0,5.0,3.0,6.0,11.0,8.0,2.0,10.0,5.0,3.0,1.0,9.65215035521994,4.0,7.0
5.0,7.0,5.0,5.0,2.22903021671311,3.0,12.0,5.0,4.0,12.0,12.0,8.977175020954355,2.0,10.0,1.0,8.0
4.0,6.0,6.0,9.0,3.0,8.0,7.661743467852788,7.0,5.421665270935715,8.920207942454624,9.0,9.0,4.0,7.0,6.0,10.0
5.252904878585211,7.766208832631242,9.0,7.0,6.179111560861993,10.0,6.0,2.0,5.0,9.0,3.0,6.0,9.0,8.0,2.0,9.0
2.0,2.0,3.2080330779030746,3.0,1.0,7.0,12.0,2.0,3.0,7.0,11.0,8.414734774075775,2.0,10.0,1.0,8.0
4.0,8.0,5.325057084479342,6.0,6.0,8.0,7.0,5.475402780089556,6.0,7.0,6.0,5.0,2.0,8.0,7.0,9.0
8.0,12.0,7.0,6.0,4.0,9.0,8.0,3.0,7.0,9.0,4.0,6.0,6.0,9.0,4.0,8.0
4.0,5.0,6.0,5.0,6.0,8.0,7.0,5.0,5.0,7.0,6.0,7.0,5.0,8.451556481940598,9.0,10.0
6.0,10.0,8.0,8.0,5.2252445527057025,10.0,5.0,4.0,8.0,11.0,3.0,7.0,4.0,7.145802425893109,4.0,9.0
2.0,7.0,3.0,5.0,2.0,6.0,7.0,9.0,6.0,8.414474252167134,6.0,7.0,2.0,8.0,8.0,9.182217161427229
6.0,10.0,5.0,5.0,3.0,6.0,9.0,6.0,3.0,10.0,5.0,6.0,4.0,9.0,4.0,7.0
7.0,9.0,7.0,11.0,8.0,7.0,10.0,4.0,4.0,8.768701180544749,10.0,11.0,5.0,11.0,10.0,9.0
