col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
3.0,6.0,5.0,6.0,4.0,6.0,7.0,3.0,5.7403622053535175,8.0,5.691805298036216,9.0,3.0,7.0,7.0,6.0
4.0,11.0,6.0,8.0,8.0,7.0,8.0,3.0,5.0,6.0,6.0,10.0,6.0,11.0,7.0,5.0
3.0,4.0,5.0,3.0,2.0,10.0,2.0,2.0,1.0,9.0,5.429189602053357,9.0,2.0,6.0,2.0,8.56451852230338
2.0,4.0,2.0,3.0,1.6965094407496586,7.0,7.0,4.579651615099533,7.0,7.0,6.0,8.0,2.0,8.0,5.0,10.0
4.0,5.0,5.0,7.0,3.8503373320435754,8.0,7.0,8.0,4.811754730132514,6.0,7.0,9.0,3.0,8.0,5.0,9.0
4.0,10.0,4.0,7.0,4.0,3.0,8.0,5.0,9.0,7.0,6.0,13.0,0.0,8.0,5.197724440214627,9.0
3.0,5.0,4.0,3.0,2.4458849521781167,8.0,7.246529494424212,7.0,4.801880914518472,7.930721279512236,6.5727253893121,8.0,2.0,8.0,3.0,8.0
2.0,2.0,2.0,3.0,2.0,8.0,8.0,5.0,2.0,7.0,8.0,10.0,2.0,9.0,1.834213041558311,8.0
4.0,8.0,6.0,6.0,4.0,6.0,7.361206180147736,6.0,6.0,7.0,7.0783556785301736,11.0,3.0,10.0,4.0,9.0
2.440089698533558,3.0,3.0,2.0,2.0,8.0,7.0,6.0,4.0,9.0,5.0,8.0,2.0,8.0,2.0,8.0
3.0,5.0,5.0,4.0,4.0,9.0,6.0,3.0,6.0,7.7702483333522165,4.0,7.0,4.0,7.0,5.0,9.0
4.0,7.0,5.0,5.0,3.0,6.0,11.0,8.0,2.0,10.0,5.0,3.0,1.0,9.084771924719956,4.0,7.0
5.0,7.0,5.0,5.0,1.7286441462137414,3.0,12.0,5.0,4.0,12.0,12.0,7.9587644005076585,2.0,10.0,1.0,8.0
4.0,6.0,6.0,9.0,3.0,8.0,7.404337413625086,7.0,4.997971715636035,7.88303504313956,9.0,9.0,4.0,7.0,6.0,10.0
6.250735713216501,10.291946495529135,9.0,7.0,6.943280660249303,10.0,6.0,2.0,5.0,9.0,3.0,6.0,9.0,8.0,2.0,9.0
2.0,2.0,3.503246666066346,3.0,1.0,7.0,12.0,2.0,3.0,7.0,11.0,7.704653275091509,2.0,10.0,1.0,8.0
4.0,8.0,6.012937301798063,6.0,6.0,8.0,7.0,4.4244461176617245,6.0,7.0,6.0,5.0,2.0,8.0,7.0,9.0
8.0,12.0,7.0,6.0,4.0,9.0,8.0,3.0,7.0,9.0,4.0,6.0,6.0,9.0,4.0,8.0
4.0,5.0,6.0,5.0,6.0,8.0,7.0,5.0,5.0,7.0,6.0,7.0,5.0,8.191060693389979,9.0,10.0
6.0,10.0,8.0,8.0,4.867061140653168,10.0,5.0,4.0,8.0,11.0,3.0,7.0,4.0,7.321099604202652,4.0,9.0
2.0,7.0,3.0,5.0,2.0,6.0,7.0,9.0,6.0,7.909728861211655,6.0,7.0,2.0,8.0,8.0,8.567633313309846
6.0,10.0,5.0,5.0,3.0,6.0,9.0,6.0,3.0,10.0,5.0,6.0,4.0,9.0,4.0,7.0
7.0,9.0,7.0,11.0,8.0,7.0,10.0,4.0,4.0,7.706305295143935,10.0,11.0,5.0,11.0,10.0,9.0
3.0,6.011140489455943,5.0,5.0,3.0,8.0,6.0,7.0,4.0,7.985748098505618,5.0,8.0,3.0,8.0,3.0,7.0
6.1038193555525115,9.0,7.792614814055226,7.0,5.0,4.0,8.199173131283823,3.0,3.0,9.0,8.0,7.0,7.0,11.0,2.0,5.0
2.6463159093362854,5.0,3.0,3.0,2.342982645140224,7.0,8.0,5.0,9.0,6.0,6.0,9.0,2.0,8.0,7.0,8.0
1.0,0.0,1.0,1.9018246150737896,0.9211669728919206,7.0,7.0,10.0,0.0,6.0,6.0,8.0,4.0,8.0,0.0,8.0
4.0,7.0,5.0,6.0,2.0,8.0,8.0,7.0,6.0,5.0,8.0,9.0,3.0,7.0,5.0,8.63239211045671
5.0,5.0,6.0,7.0,3.0,7.0,7.0,4.878631587037458,5.841797844672382,6.0,6.0,7.0,2.0,7.0,7.0,11.0
6.0,8.0,6.910569300737897,6.0,7.0,8.0,7.0,5.0,5.0723053711530275,7.0,6.0,8.0,5.0,11.0,9.0,8.2188620492181
7.0,11.0,9.0,8.0,9.0,8.0,8.0,4.0,4.31858367311998,7.944996950420659,6.0,7.0,7.0,7.0,7.0,9.0
1.0,6.0,2.0,4.0,1.0,12.0,3.0,9.0,4.371889835007494,13.0,6.908164434325897,12.0,1.0,6.0,0.0,8.0
1.684942858282718,1.0,2.0,2.0,2.0,7.0,7.0,5.0,5.0,6.0,5.0,7.0,2.0,7.0,4.0,8.0
2.0,5.0,3.800783270989867,4.0,1.0,7.0,7.0,0.0,5.328524065617434,13.0,6.0,8.0,0.0,8.0,1.0,8.0
4.0,5.0,5.0,4.0,4.0,6.77154435081591,7.0,2.0,4.0,7.0,6.0,8.0,2.0,9.0,7.0,7.0
3.0,2.0,5.0,4.0,2.0,6.0,10.0,1.0,8.0,7.992622686046676,11.0,8.0,1.0,11.0,2.0,8.0
6.0,8.273753795125296,6.0,5.449568182329778,3.0,3.0,8.0,5.0,7.0,10.0,6.901893883057196,9.0,3.0,9.0,2.0,6.0
3.0,7.0,4.0,5.0,2.0,8.0,6.0,2.0,7.0,7.0,6.0,7.0,0.0,9.0,1.825168374322795,7.0
4.005102574666207,8.0,5.0,6.0,2.4241327222185065,6.0,7.2741198695930045,9.0,8.0,7.0,7.0,6.0,2.0,8.0,3.0,8.0
1.0,1.0,2.0,1.0,0.0,7.0,7.0,4.0,4.0,7.0,6.0,8.0,2.0,8.0,4.0,7.0
5.0,10.0,5.0,8.0,3.0,0.0,1.0,5.0,6.0,0.0,0.0,6.0,0.0,8.0,0.0,8.0
